id,name,latitude,longitude,country,state,city,district,neighbourhood,suburb,street,postcode,categories
6009880430,ITV A-42,40.333884100311536,-3.7228972,Spain,Community of Madrid,Madrid,,,Villaverde,Autovía de Toledo,28021,['commercial', 'service', 'service.vehicle', 'service.vehicle.repair', 'service.vehicle.repair.car']
5016125471,El Almacen del Pino,40.33311810031144,-3.7131872,Spain,Community of Madrid,Madrid,,,Villaverde,Avenida Real de Pinto,28091,['commercial', 'commercial.furniture_and_interior', 'wheelchair', 'wheelchair.limited']
5488430110,Casa,40.33339120031147,-3.6999762,Spain,Community of Madrid,Madrid,,,Villaverde,Calle Intermedia Sur,28021,['building', 'building.commercial', 'building.residential', 'commercial', 'commercial.furniture_and_interior']
3158349531,Talleres Mialdea,40.33394760031155,-3.7151342,Spain,Community of Madrid,Madrid,,,Villaverde,Calle del Valle de Tobalina,28091,['commercial', 'service', 'service.vehicle', 'service.vehicle.repair', 'service.vehicle.repair.car']
3295044255,Mercadona,40.33402390031156,-3.7118486,Spain,Community of Madrid,Madrid,,,Villaverde,Calle Laguna del Marquesado,28091,['commercial', 'commercial.supermarket']
10303965870,Trasteros La Amuebladora,40.33622980031183,-3.7116629,Spain,Community of Madrid,Madrid,,,Villaverde,Avenida Real de Pinto,28021,['commercial', 'rental', 'rental.storage']
4482323990,CARNES ROJAS DE LOS PICOS DE EUROPA CL,40.336811800311914,-3.7024630000000003,Spain,Community of Madrid,Madrid,,,Villaverde,Calle de la Resina,28021,['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.butcher']
216441767,Noris Judo Spain S.L.U,40.33789045031206,-3.7134340370900807,Spain,Community of Madrid,Madrid,,,Villaverde,Calle Ciudad de Frías,28021,['building', 'building.commercial', 'building.industrial', 'commercial', 'commercial.outdoor_and_sport']
2915882788,BestDriver,40.33828780031213,-3.7092669999999996,Spain,Community of Madrid,Madrid,,,Villaverde,Avenida Real de Pinto,28021,['commercial', 'commercial.vehicle']
2915882790,Jamones y Quesos Asle,40.33864000031216,-3.708967699999999,Spain,Community of Madrid,Madrid,,,Villaverde,Avenida Real de Pinto,28021,['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.butcher']
3158288073,Cabañas Rotulación,40.33892290031218,-3.7150561999999994,Spain,Community of Madrid,Madrid,,,Villaverde,Calle del Valle de Tobalina,28091,['commercial']
3158288078,Suzuki,40.33936580031225,-3.7150364,Spain,Community of Madrid,Madrid,,,Villaverde,Calle del Valle de Tobalina,28091,['commercial', 'commercial.vehicle']
3158288074,Chollomoto,40.33972260031229,-3.7150324000000006,Spain,Community of Madrid,Madrid,,,Villaverde,Calle del Valle de Tobalina,28091,['commercial', 'commercial.vehicle']
9646052945,Chacarrex SL,40.339648700312274,-3.7129467999999997,Spain,Community of Madrid,Madrid,,,Villaverde,Calle Ciudad de Frías,28021,['commercial']
