id,name,latitude,longitude,country,state,city,district,neighbourhood,suburb,street,postcode,categories
"452964706","Subdirección General de Cooperación Territorial e Innovación Educativa","40.44574060032585","-3.6550232066618484","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Torrelaguna","28027","['building', 'building.commercial', 'building.office', 'office', 'office.government', 'office.government.education']"
"270739179","Torrelaguna 77","40.44688120032599","-3.65659650566143","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Torrelaguna","28027","['building', 'building.office', 'office', 'office.company']"
"2972892234","Comprar Casa","40.44351390032556","-3.7042489","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Bravo Murillo","28003","['office', 'office.estate_agent']"
"2972892241","Vivienda2","40.44399030032563","-3.7038484","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Bravo Murillo","28003","['office', 'office.estate_agent']"
"11227574083","Consulado del Ecuador","40.442557100325445","-3.7008157","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Alenza","28003","['office', 'office.diplomatic']"
"3842619090","Oficina de empadronamiento electoral de Bolivia en el exterior","40.442514600325445","-3.6796083","Spain","Community of Madrid","Madrid","","","Chamartín","Calle del Aviador Lindbergh","28002","['office', 'office.government']"
"8556683659","Tecnocasa","40.44555440032583","-3.6741944000000006","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Malcampo","28002","['office', 'office.estate_agent']"
"7098666982","Mapfre","40.4460714003259","-3.6706262000000005","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Santa Hortensia","28002","['office', 'office.insurance']"
"5423729518","Escuela Municipal de Ajedrez","40.44503350032577","-3.677655599999999","Spain","Community of Madrid","Madrid","","","Chamartín","Plaza de Andrés Segovia","28002","['office', 'office.educational_institution']"
"11189918962","Sindicato de Oficios Varios de Madrid de CGT","40.444012500325634","-3.7007990999999993","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Alenza","28003","['office']"
"2996984974","Confederacion General del Trabajo","40.44400160032563","-3.7007056","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Alenza","28003","['office']"
"8920378980","Unión de Mutuas","40.44589790032586","-3.7069844999999995","Spain","Community of Madrid","Madrid","","","Chamberí","Avenida de Pablo Iglesias","28003","['office', 'office.insurance']"
"2972892292","Alquiler Seguro","40.44555310032583","-3.7042113999999993","Spain","Community of Madrid","Madrid","","","Chamberí","Calle Virgen de Nieva,","28003","['office', 'office.estate_agent']"
"8392203686","Embajada de Israel","40.44312730032552","-3.6822299999999992","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Velázquez","28002","['office', 'office.diplomatic']"
"10686961681","Ceca Magan abogados","40.44317410032553","-3.6823162","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Velázquez","28002","['office', 'office.lawyer']"
"297488940","Centro de Química Orgánica Manuel Lora-Tamayo","40.443358550325556","-3.6848875082290062","Spain","Community of Madrid","Madrid","","","Chamartín","Calle Juan de la Cierva","28006","['building', 'building.office', 'office', 'office.research']"
"351491752","Herbalife Internacional España, SA","40.4438659503256","-3.682803753464965","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Velázquez","28002","['building', 'building.office', 'office', 'office.company']"
"297488945","Consejo Superior de Investigaciones Científicas","40.443383600325554","-3.6852964587886774","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Serrano","28006","['building', 'building.office', 'office', 'office.research']"
"297488939","Consejo Superior de Investigaciones Científicas","40.443265150325544","-3.6867998282494803","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Jorge Manrique","28006","['building', 'building.office', 'building.public_and_civil', 'office', 'office.research']"
"297488946","Consejo Superior de Investigaciones Científicas","40.443750200325596","-3.6848495745726497","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Serrano","28006","['building', 'building.office', 'office', 'office.research']"
"193412413","Embajada de Rusia","40.44479575032574","-3.683326338577938","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Velázquez","28002","['building', 'building.office', 'office', 'office.diplomatic']"
"297488943","Sistemas de Información Científica","40.44411215032565","-3.6849578208464564","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Joaquín Costa","28006","['building', 'building.office', 'office', 'office.research']"
"27927009","Editorial del Consejo Superior de Investigaciones Científicas","40.442774650325475","-3.688698700000002","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Vitruvio","28006","['building', 'building.office', 'office', 'office.research']"
"308889836","Embajada de Costa de Marfil","40.444374800325676","-3.6853916499999997","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Serrano","28006","['building', 'building.office', 'office', 'office.diplomatic']"
"388673902","Consulado de Italia","40.44251415032544","-3.6957580449032212","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Modesto Lafuente","28003","['building', 'building.office', 'office', 'office.diplomatic']"
"553158674","Cámara de Comercio de Italia","40.442772150325474","-3.695652547","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Cristóbal Bordiú","28003","['building', 'building.office', 'office', 'office.diplomatic']"
"5734930644","Ministerio de Inclusión, Seguridad Social y Migraciones; Ministerio de Trabajo y Economía Social","40.44282180032548","-3.6944679000000002","Spain","Community of Madrid","Madrid","","","Chamberí","Paseo de la Castellana","28006","['office', 'office.government', 'office.government.ministry']"
"223456827","Consejería de Transportes e Infraestructuras","40.44593160032586","-3.701134402579927","Spain","Community of Madrid","Madrid","","","Chamberí","Calle Maudes","28003","['office', 'office.government']"
"6343099817","Oficina nº 2 Muface","40.44421790032566","-3.695660199999999","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Modesto Lafuente","28003","['office', 'office.government']"
"6343101113","Oficina nº 5 Muface","40.44273190032546","-3.6909959","Spain","Community of Madrid","Madrid","","","Chamartín","Paseo de la Castellana","28046","['office', 'office.government']"
"10543548230","Ministerio de Transportes, Movilidad y Agenda Urbana","40.444501600325694","-3.6934908000000006","Spain","Community of Madrid","Madrid","","","Chamberí","Paseo de la Castellana","28071","['office', 'office.government']"
"5422194074","International House","40.44483270032574","-3.6907362","Spain","Community of Madrid","Madrid","","","Chamartín","Paseo de la Castellana","28046","['office', 'office.educational_institution']"
"6861422020","Club Suanzes Deporte y Ocio","40.44527550032579","-3.6236594","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","Canillejas","Plaza de las Olivas","28027","['office', 'office.association']"
"9713142745","Oficina de Atención a la Discapacidad en las Fuerzas Armadas","40.44561980032584","-3.688285","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Joaquín Costa","28000","['office', 'office.government', 'office.government.social_services']"
"5914947886","Embajada de Tailandia","40.44624040032591","-3.6858209","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Joaquín Costa","28002","['office', 'office.diplomatic']"
"8155815106","Telefónica de España","40.44380050032561","-3.6161018000000005","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","Canillejas","Calle de Alcalá","28022","['office', 'office.telecommunication']"
"6071262318","Tecnocasa","40.43836030032491","-3.6136693999999996","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","San Blas - Canillejas","Avenida de Canillejas a Vicálvaro","28022","['office', 'office.estate_agent']"
"-4781922","Ministerio de Vivienda","40.44665215032597","-3.690482155660539","Spain","Community of Madrid","Madrid","","","Chamartín","Paseo de la Castellana","28000","['building', 'building.office', 'building.public_and_civil', 'office', 'office.government']"
"103989626","Toshiba","40.44326830032553","-3.585411794227354","Spain","Community of Madrid","Madrid","San Blas - Canillejas","Ciudad Pegaso","Rejas","Calle de Deyanira","28022","['building', 'building.office', 'office', 'office.company']"
"7123104328","Garofoli Ibérica, S.L.","40.44404710032563","-3.5585914","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","Rejas","Calle Mario Roso de Luna","28820","['office', 'office.company']"
"5008111622","Redpiso","40.44733020032605","-3.7838793999999996","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","","Aravaca","Avenida del Talgo","28023","['office', 'office.estate_agent']"
"102266884","Mapfre Tech S.A.","40.44794440032612","-3.7800317272310457","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","","Aravaca","Avenida del Talgo","28023","['building', 'building.office', 'office', 'office.insurance']"
"6313090589","Asesores","40.44994160032638","-3.7729121","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","","Aravaca","Calle del Seis de Diciembre","28023","['office', 'office.lawyer']"
"6313090687","Why desarrollo personal","40.450033000326385","-3.7728826000000004","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","","Aravaca","Calle del Seis de Diciembre","28023","['office']"
"6313090591","Junta Directora","40.450136900326406","-3.7730118000000004","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","","Aravaca","Calle Rosa Luxemburgo","28023","['office', 'office.company']"
"6313090415","Omnicón, S.A.","40.45014380032641","-3.7732048000000002","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","","Aravaca","Calle Rosa Luxemburgo","28023","['office', 'office.company']"
"7177811608","Fundación Agustín de Betancourt","40.44735640032606","-3.7383138","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","GR-124 Senda Real","28040","['office', 'office.foundation']"
"11266532163","Santander Work Café","40.447750200326105","-3.7273972999999994","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Avenida Complutense","28040","['access', 'access.yes', 'internet_access', 'internet_access.free', 'no_fee', 'no_fee.no', 'office', 'office.coworking']"
"45885405","Instituto de Ciencia y Tecnología de Alimentos y Nutrición","40.446965900326006","-3.7240377998595795","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Avenida de Gregorio del Amo","28040","['building', 'building.office', 'building.university', 'office', 'office.research']"
"45885406","Instituto del Frío (CSIC)","40.44766715032609","-3.72426335","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Calle de Ramiro de Maeztu","28040","['building', 'building.office', 'office', 'office.research']"
"45885407","Instituto del Frío (CSIC)","40.447594000326085","-3.7238541499999998","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Calle de Ramiro de Maeztu","28040","['building', 'building.office', 'office', 'office.research']"
"119143449","Instituto del Frío (CSIC)","40.44782455032612","-3.7238956500000002","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Calle de Ramiro de Maeztu","28040","['building', 'building.office', 'office', 'office.research']"
"326202501","Isdefe","40.44732510032605","-3.714708900000001","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Calle Beatriz de Bobadilla","28040","['building', 'building.office', 'office', 'office.government']"
